user,text,created_at 
WendelSantosSo6,RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
XpRuano,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
joaomeloalvim,"RT @carolinafcor: O Hospital Santa Maria precisa de imprimir posters A3 sobre a covid-19 e as dádivas de sangue urgentemente, mas está tudo…",2020-03-20
lucasfeitosamba,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
_xsoraiax_,"RT @Cruzeiro: Lavar as mãos corretamente é o primeiro passo para se proteger contra o COVID-19. 

Que tal lavar suas mãos cantando o nosso…",2020-03-20
martasgmachado,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
jvpires_,"O Governo do Estado do Rio de Janeiro acaba de anunciar 30 medidas fiscais para auxiliar no combate ao covid-19. 

Listo as que entendo mais relevantes:

- Reforma da Previdência 
- Suspensão do pagamento antecipado do 13º
- Cancelamento de beneficios fiscais p/ empresa irregular",2020-03-20
DudaSabeh,"RT @dw_brasil: Mortes por #coronavirus passam de 10 mil no mundo: 
casos diagnosticados de #COVID19 são mais de 244 mil, e mais de 86 mil p…",2020-03-20
IsNotOliver,"RT @xicrinhoo: As crianças de hoje devem crescer tudo traumatizada imagina:

Não lava a mão, pega covid19
Não toma banho, vira otaku fedido…",2020-03-20
_pedroamorim99,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
carolinaigc,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
dumaciel_,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
gabrielokrise,"RT @aline_mss: Se vcs souberem de alguém q ñ está sabendo lidar c o isolamento por causa do COVID-19, e q está ficando ansioso, depressivo,…",2020-03-20
fabioreis1515,"+ aos pacientes, o que impacta no aumento da expectativa de vida da nossa gente. As medidas contra o COVID-19 começaram, mas os investimentos na saúde não podem parar quando a nossa luta acabar! #TodosContraOCorona #TamoJunto #Saúde #COVID19",2020-03-20
lmnhni,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
SergioSimas7,"@davialcolumbre
Ele diz estar Positivo ao COVID-19 . EU não acredito mas se verdade, que descanse em paz.",2020-03-20
avcnarrador,"RT @Motorsport_br: Covid-19: Equipes da F1 procuram ajudar na fabricação de respiradores

https://t.co/bm6feMghUw https://t.co/0EgACAB2FY",2020-03-20
jorgeam30,"@PastorMalafaia Medroso se salva, corajoso MORRE!!! #COVIDー19 não é brincadeira, quem duvidar vai queimar no fogo do inferno.",2020-03-20
SouDesses_CEC,"RT @Cruzeiro: Lavar as mãos corretamente é o primeiro passo para se proteger contra o COVID-19. 

Que tal lavar suas mãos cantando o nosso…",2020-03-20
JoyceBendia,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Phallen20,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
goncaloML98,RT @VascoCamiloBer1: Como é que os EUA já ajudaram os países no combate ao covid-19? De nenhuma forma não é? A gente entende. Se fosse para…,2020-03-20
liviadomingos10,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Thaataa_bc,RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
ffab_R_,"RT @nortecoreano: Números do #COVID19 no Brasil 🇧🇷

 #Coronavirus
#CoronaVirusBrasil 

SP: 288
DF: 84
RJ: 66
RS: 37
BA: 32
MG: 31
PE: 28
CE…",2020-03-20
RaUL_AMDERLAINE,RT @o_antagonista: Filipe Martins está com Covid-19 https://t.co/FZCRTsVuVW,2020-03-20
BitteBarb,"RT @jovensreacinhas: Chineses com covid-19 no Brasil: 0

Casos de covid-19 entre a comitiva do Bozo: 18

Chineses dizendo que o vírus é men…",2020-03-20
adnaysx,"RT @dw_brasil: Mortes por #coronavirus passam de 10 mil no mundo: 
casos diagnosticados de #COVID19 são mais de 244 mil, e mais de 86 mil p…",2020-03-20
Leaoravi,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
mayarinhaxuxu,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
yoonglicose,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
JornalMira,COVID-19: SMS preventivo chegou a mais de 9 milhões de pessoas https://t.co/LvczivDQJD via @JornalMira,2020-03-20
edvaldo_oliv71,Ao contrário de ampliar como foi prometido 158 mil foram cortados do Bolsa Família em meio a covid-19; 61% são do NE https://t.co/7dIUVtrlXU via @UOLNoticias @UOL,2020-03-20
Guibortoli94,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
marcwilliamrosa,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
EvRodrigues2,"sabe quem também estar vulnerável ao covid 19 ?

 OS MORADORES DE RUA 
OS MORADORES DE RUA 
OS MORADORES DE RUA 
OS MORADORES DE RUA 
OS MORADORES DE RUA.

#coronavirusbrasil 
#coronavirus 
#covid19brasil",2020-03-20
kantynho00,"RT @hoc111: Não entendo a discussão sobre culpa chinesa no COVID-19

Quando as queimadas/desmatamentos acontecem na Amazônia, o Brasil é re…",2020-03-20
venusdemilho,"RT @PataxoThyara: O primeiro caso de suspeita do COVID-19 em indigenas, é aqui dentro do msm território onde moro, uma aldeia Pataxó. 
Esta…",2020-03-20
ewanitoooo,"RT @SweetKing258: Comé!? Está tudo bom!?
Infelizmente nosso evento será adiado devido ao **Couve de 19* (COVID-19 ✅) que tem estado por aí…",2020-03-20
FydelizC,"Todo mundo da prefeitura tendo q ficar em casa por causa da Covid 19
E nós nn para nunca",2020-03-20
NatachaCybele,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
_sweethstyles,"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…",2020-03-20
letoddynho,"RT @jovensreacinhas: Chineses com covid-19 no Brasil: 0

Casos de covid-19 entre a comitiva do Bozo: 18

Chineses dizendo que o vírus é men…",2020-03-20
_rschweitzer,"00:30: exclusivo! Sensitiva Solange avisou do covid 16 anos atrás 

00:35: Regras de etiqueta durante a quarentena - Glória Kalil responde dúvidas de internautas

00:40: Sociólogo e Filósofo discutem o fim do capitalismo",2020-03-20
gugulima08,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
MPCPDS,RT @MauricioCostaRS: O laboratório que no ano passado identificou o Covid-19 como patógeno altamente contagioso foi ordenado pelas autorida…,2020-03-20
logicamenteflor,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
borgesspfc,"RT @ROBOLSOMOROIII: Prendeu o medico que tentou alertar sobre o COVID-19.

Consequência ?

9115 MORTES !
9115 MORTES ! 
9115 MORTES !
9115…",2020-03-20
SilvanaSaunier,"RT @MajorVitorHugo: Diante do avanço da crise do COVID-19, o calendário eleitoral desse ano deve ser modificado? Muitas demandas começam a…",2020-03-20
thaibeatris,"álcool em gel mata o covid 19, e o que mata essa vontade de viver um romancezinho brega?",2020-03-20
amacmendes,RT @stevensrehen: Recrutamento de Pós-Graduandos com experiência em Biologia Molecular para força-tarefa COVID-19. Testagem por PCR em parc…,2020-03-20
Juvcc,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
maccedogm,RT @biiasemmoral: Vídeo de Vitória Kelly para a conscientização sobre o COVID19 https://t.co/vKDrhk6wdV,2020-03-20
Pedra1pedraum,RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
MarinelliMareus,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
UlyssesMoura,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
ramirezlips,"RT @ufrj: Dúvidas em relação à COVID-19? Acesse https://t.co/Q4H3E5cg3S e vá até “Perguntas frequentes”. Caso não encontre, envie-as para c…",2020-03-20
mellziland,RT @stevensrehen: Recrutamento de Pós-Graduandos com experiência em Biologia Molecular para força-tarefa COVID-19. Testagem por PCR em parc…,2020-03-20
Elianef63242826,RT @tercalivre: Anvisa aprova oito testes rápidos para Covid-19 - https://t.co/wuXtMRpkhD,2020-03-20
jisoowae,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
BiomaHub,Bioma News: comida em tempos de COVID-19 - https://t.co/FnmGfT7Y19,2020-03-20
Ga_Queirozz,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
CeliaEpa,"@IbaneisOficial Por que não utiliza sua influência para cobrar de @RodrigoMaia que refaça o teste para COVID-19 tendo em vista que o mesmo participou de um Evento da CNN onde esteve com @davialcolumbre , esse teve teste positivo para o vírus, e também ambos estiveram juntos na reunião dia 16/03",2020-03-20
Calebe_Luiz_027,"RT @nortecoreano: Números do #COVID19 no Brasil 🇧🇷

 #Coronavirus
#CoronaVirusBrasil 

SP: 288
DF: 84
RJ: 66
RS: 37
BA: 32
MG: 31
PE: 28
CE…",2020-03-20
Rocio_Arias_C,"RT @CeuAlbuquerque: COVID-19 | PDR2020

Medidas relativas ao Programa de Desenvolvimento Rural 2014-2020

https://t.co/vP5Vgm4qkv

#estamos…",2020-03-20
BobFlashNatal,"Estamos vivendo um momento delicado em nosso país. O Covid-19 demanda cuidados e segurança, por isso, queremos tranquilizá-los e acolhê-los, partilhando a nossa deliciosa magia da história da Páscoa. Você e sua… https://t.co/jmEx9FdIGw",2020-03-20
drfranbraz,"RT @conexaopolitica: Bolsonaro “é muito popular no Brasil; o povo o ama”, diz Donald Trump em coletiva sobre Covid-19
https://t.co/e9T1PJsc…",2020-03-20
ariquemesonline,RT @emrondonia: Covid-19: Brasil fecha nove fronteiras com vizinhos sul-americanos https://t.co/5U0k9tknnn #ariquemesonline #emrondonia #ul…,2020-03-20
AntonioKai3,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
ricknicius,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
PainelNoticias,COVID-19: Subseções da OAB-AL adotam medidas de prevenção e alteram funcionamento das sedes https://t.co/paLYVOoQ5U,2020-03-20
BahiaNoticias,Idoso com Covid-19 no Hospital da Bahia segue intubado em estado grave &gt; https://t.co/4cRG4B0psv,2020-03-20
vv_cunha,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
resortja,"""É hora de reprogramar e não deixar de sonhar com sua próxima viagem ao Paraíso""

#covid19 #prevenção #saude #corona #coronavirus #atenção #resort #hotel #resortsbrasil em Jardim Atlântico Beach Resort https://t.co/NnCHylnmaQ",2020-03-20
biggy_the_one,"RT @annymargarida: ATENÇÃO! 
NÃO ABRAM A APLICAÇÃO COVID 19 TRACKER POIS BLOQUEIA A MAIOR PARTE DOS TELEM. PERDE-SE TUDO E PEDEM DINHEIRO P…",2020-03-20
Thatycols,"RT @hoc111: Não entendo a discussão sobre culpa chinesa no COVID-19

Quando as queimadas/desmatamentos acontecem na Amazônia, o Brasil é re…",2020-03-20
AndreiCTorres,"🎥HOJE, participo ao vivo do #MetrôEsportivo (@TVMetropolitano) com o amigo @DiegoBreno no comando.

Vamos falar sobre os números do @ABCFC e trazer a participação de alguns jogadores brasileiros que estão na Europa, em quarentena, por conta do COVID-19.

📺Canal 23.1 e Cabo 130 https://t.co/h20lRDiYsd",2020-03-20
ringmoons,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
maluquinhx,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
oLendarioJao,RT @bruceoartista: JOTARO VS CORONA VÍRUS COVID19... A LUTA SÓ COMEÇOU LAVEM AS MÃOS COM ÁLCOOL EM GEL OU SABÃO VOCÊS ESTÃO AUMENTANDO MINH…,2020-03-20
jhoesampaio,"Eu sem Covid-19 já me sinto isolado , sem ninguém !",2020-03-20
D0NADRIAN0,"RT @conexaopolitica: Bolsonaro “é muito popular no Brasil; o povo o ama”, diz Donald Trump em coletiva sobre Covid-19
https://t.co/e9T1PJsc…",2020-03-20
draaleatoria,"RT @oatila: Assim como a paciente 31 da Coréia do Sul, boa parte dos casos de COVID-19 no Uruguai começaram com 1 pessoa. Ela veio com coro…",2020-03-20
anndre_crf,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Elisang27518897,RT @brasil247: Filipe Martins é o 22º da comitiva de Bolsonaro com covid-19 e Planalto perde controle de casos https://t.co/L4caSCcZAw,2020-03-20
lu_gnr8,"RT @ROBOLSOMOROIII: Prendeu o medico que tentou alertar sobre o COVID-19.

Consequência ?

9115 MORTES !
9115 MORTES ! 
9115 MORTES !
9115…",2020-03-20
bibiasl,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Camila_Davii,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
AfraniodeAquino,COVID-19: Subseções da OAB-AL adotam medidas de prevenção e alteram funcionamento das sedes https://t.co/mADUZrcRwX,2020-03-20
KomesuPaulo,Usar a maquina geradora de ozônio funciona contra o covid19?#perguntacorona,2020-03-20
estressadinhaa3,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
anamjordao23,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
b3rn0x,"RT @ROBOLSOMOROIII: Prendeu o medico que tentou alertar sobre o COVID-19.

Consequência ?

9115 MORTES !
9115 MORTES ! 
9115 MORTES !
9115…",2020-03-20
lnrddavi,calma aí COVID-19 ainda não fui no show do vintage,2020-03-20
AugustaSula,"RT @conexaopolitica: Bolsonaro “é muito popular no Brasil; o povo o ama”, diz Donald Trump em coletiva sobre Covid-19
https://t.co/e9T1PJsc…",2020-03-20
Travesso02,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
redeoutlight,"RT @coletivanet: Influcast, do RSBloggers, traz série especial sobre o Covid-19
https://t.co/OaC2OgTPow",2020-03-20
primeirahoramt,Anvisa aprova oito testes rápidos para Covid-19 https://t.co/G2fC4MmrIV via @Primeira Hora,2020-03-20
tovaga,"@VichNair https://t.co/xksexkDG7t Chernobyl...fato
COVID-19 Fato
Médico foi calado... Fato
Imprensa extrema... Fato",2020-03-20
1DVoando,"RT @dw_brasil: Mortes por #coronavirus passam de 10 mil no mundo: 
casos diagnosticados de #COVID19 são mais de 244 mil, e mais de 86 mil p…",2020-03-20
luizacortezcrvg,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
sertanejoamore,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
bielmorica,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
hibyemiyu,E tipo eu estaria de boas c isso pq realmente as pessoas precisam ficar isoladas por causa do covid-19 mas o governo n toma medida concreta e n faz nd q presta parece até q eu tô fazendo isso pra nd pq assim q a quarentena acabar a situação não vai ter nem sido amenizada 🤦🏻‍♀️🤦🏻‍♀️,2020-03-20
Gomesjpg1,Fazendo uma médica com mascara que não funciona pro covid-9 https://t.co/qPoj5d8xAH,2020-03-20
Felipe__Amorim,RT @SamuelSilvaFB: Só lembrando que o chefe do Estado genocida de Israel fechou hoje o parlamento sob pretexto de gerir a crise do COVID-19…,2020-03-20
kevin_pra_ca,"RT @evalentephoto: Primeiro dia de paralisação em #Florianópolis, #SantaCatarina para prevenção do contágio do #Coronavírus #COVID19.

Foto…",2020-03-20
habrahaoffc,"RT @FluminenseFC: Bom dia, Tricolor! A dica do @Evan_lima11 é lavar as mãos para impedir o contágio do COVID-19 cantando música da torcida…",2020-03-20
chatubaaaa,"RT @joyceluzzz: Utilidade pública: 

Se você mora em Brasília e está com os sintomas do covid-19  ligue no número 199 ( portal Corona vírus…",2020-03-20
HenriqueOjuara4,"RT @GovernoPara: O Governo do Pará, por meio da @SespaPara, confirma o segundo caso de Covid-19 no Pará.

A paciente é uma mulher de 36 ano…",2020-03-20
isascheide,RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
DoidonaElaCara,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
xThatix,"RT @hoc111: Não entendo a discussão sobre culpa chinesa no COVID-19

Quando as queimadas/desmatamentos acontecem na Amazônia, o Brasil é re…",2020-03-20
UniversoAntigo,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
danimelobr,"- no momento, vários estudos estão em andamento e, por aqui, o HCFMUSP não recomenda nenhum tto específico pra COVID-19.
- ou seja, não seja irresponsável e acabe com o medicamento pra QUEM PRECISA! pessoas com lúpus, artrite e outras doença usam essas medicações e estão SEM!!",2020-03-20
Crvg_Gabii_,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
pxx_emillyy,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
mafegiungi,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
nctdisco,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Ricardo60881272,"RT @conexaopolitica: Bolsonaro “é muito popular no Brasil; o povo o ama”, diz Donald Trump em coletiva sobre Covid-19
https://t.co/e9T1PJsc…",2020-03-20
Metra_Oficial,"@alde_jr aglomerações nos veículos, essa ação está sendo tomada nos terminais.
A Metra montou um comitê de emergência com gestores de várias áreas para tentarmos minimizar os impactos causados pela pandemia do COVID-19.
Profissionais da Saúde também estão envolvidos para orientação aos",2020-03-20
geancarlobc,"RT @Trom_Petista: SITUAÇÃO EM NÚMEROS COVID-19
Novos casos nas últimas 24 horas.
Global

DADOS DE ONTEM ( *59º relatório da OMS )
209.839 c…",2020-03-20
AfpChecamos,"A alegação de que Cristiano Ronaldo irá transformar seus hotéis em hospitais para tratar a COVID-19 foi compartilhada dezenas de milhares de vezes esta semana

❌ Contactado, um funcionário do hotel afirmou que a informação ""não é verídica"".

➡️ https://t.co/uOsFRt1vX0

[4/10] https://t.co/nl2q8IGyqy",2020-03-20
criticoesocial,"@RenovaMidia Que fiquem presos, pois temos mais medo deles do que do próprio #COVIDー19",2020-03-20
_EdyyLiaun,"RT @DarliseNeves: Bom dia Amados! Um carinho pra vcs! 🌻🌹#união #COVIDー19 
@selmo_silveira @Vieira873 @_EdyyLiaun @selmo_silveira @Astakad @…",2020-03-20
Juliano_diniz,"O Desafio Covid19. A ação faz uso da inovação aberta no contexto da pandemia.

Disponibilizando até 1.3 Milhão de Reais em prêmios para as soluções que possam ter o maior impacto no menor tempo possível.

Venha colaborar com outros inovadores

https://t.co/5IHMmC3H2P https://t.co/mqUXlBwULg",2020-03-20
anacmedrado_,RT @cunhalourrane: Em alguns bairros pessoas estão se mobilizando para arrecadar dinheiro e montar kits de prevenção ao Covid-19 para morad…,2020-03-20
fabiooscar_,RT @UOLNoticias: Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE https://t.co/SzFPp3WEZv,2020-03-20
rebissccp,RT @skyfetao: Covid 19 vai ficar pegado se bater de frente ca minha máscara da lacoste https://t.co/UQmtdlMHN8,2020-03-20
juninhonick,Eu to com 3 dos 5 sintomas do covid 🤦🏽,2020-03-20
rosinha_dio,RT @conexaopolitica: Entrevista exclusiva com cientista brasileiro na Holanda sobre o uso de “quinino” (HCQ) no tratamento da Covid-19 http…,2020-03-20
WhatsZeiro_,"RT @Cruzeiro: Lavar as mãos corretamente é o primeiro passo para se proteger contra o COVID-19. 

Que tal lavar suas mãos cantando o nosso…",2020-03-20
samuelphilario,"@Alice_Nuness_ Desde quando o covid-19 foi descoberto beeem lá atrás, até msm um outro vírus bem semelhante a esse q deu mt problema lá e eles tão chamando agr de p prefiro corona, o governo prendia médicos q falassem q isso pode matar mts pessoas, agr fez o msm e deu nessa merda+",2020-03-20
BrunoRozzza,"Estava aqui a pensar, como é que o Pessoal das Drogas estará a safar-se durante esta fase do Covid 19 🤔🤔

Uma coisa é certa há muita gente a fazer uma desintoxicação voluntária!
#CoisasBoasdoCoronaVirus",2020-03-20
1laurodefreitas,"https://t.co/UtPoysIEaY

Anvisa aprova oito testes rápidos para Covid-19",2020-03-20
BudaLisinha,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
danieltperes,"RT @ocafezinho: É oficial: a comitiva presidencial de @jairbolsonaro é, até agora, a maior propagadora do Covid-19 no Brasil. Isso não é me…",2020-03-20
manu_rda_,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
JujuAzevd,RT @thaimcorrea: COVID-19 nós brasileiros oferecemos nosso presidente como sacrifício e em troca vc sai do país,2020-03-20
brunalustosa,RT @UOLNoticias: Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE https://t.co/SzFPp3WEZv,2020-03-20
Princesadedire1,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
f_rrocha,RT @Carolborgess3: COVID por favor saia do meu país atividade EAD não é pra mim,2020-03-20
kantynho00,"RT @ROBOLSOMOROIII: Prendeu o medico que tentou alertar sobre o COVID-19.

Consequência ?

9115 MORTES !
9115 MORTES ! 
9115 MORTES !
9115…",2020-03-20
VtCrvgOficial_,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
weasleyredhair,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
writtenbylmj,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Celiama62295222,"RT @MajorVitorHugo: O Gov @jairbolsonaro tem atuado em várias dimensões, nos campos sanitário, social e econômico, p/ SUPERAR o COVID19. Al…",2020-03-20
paineisglobo,"🔴COMUNICADO IMPORTANTE🔴
Tendo em vista a situação do nosso País, a #GloboBrasil preza pela saúde e bem estar de nossos colaboradores, clientes e familiares para contribuir com o controle da disseminação do #Coronavírus (COVID-19). 
➡️Saiba mais em: https://t.co/Xo4iFkUeAa https://t.co/Nwr6BPK3EO",2020-03-20
joaomrrg,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
luanampf,RT @luanampf: Antes do COVID-19 era assim... https://t.co/dt1hPgdGJu,2020-03-20
gabylanguage,abracei meu tio e beijei ele na bochecha ☠️☠️ esqueci totalmente do protocolo pra covid19,2020-03-20
gtomas66,RT @carlosfkx: porque é que tá tudo a ter sonhos bué random?? sque efeito secundário desse covid-19,2020-03-20
toneldv,"@davialcolumbre @SenadoFederal @Anastasia Esse é um o caso do cara que teve o cu comido por um negão e depois pediu desculpas por ser muito ""largo"".
Acabou de ter o teste de Covid19 positivo.
Tem que ser muito capacho mesmo.",2020-03-20
Paulo_Eduuardo,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
Eduardo06752249,@criacionismo Como assim? Estão marcando suas casas com sangue? O covid19 traz mais medo do que o pecado?,2020-03-20
sa_ciconelli,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
GamalloVictor,"RT @marcelobechler: Evolução do Covid-19 na Espanha:
19.980 casos (mais 2.833 em relação a ontem)
1.002 mortos (235 mais que ontem)
1.141 e…",2020-03-20
Amandin17695467,"RT @mmariogodoyy: O Covid-19 foi a segunda pior pereba que já veio da china pro RS, a primeira foi o Tardelli.",2020-03-20
GeraldoWinter,"E o Bozo e o gado chamam o COVID-19 de ""histeria"" e ""alarmismo"".
🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️
https://t.co/reFdM3aoqV",2020-03-20
Paula_poleto,"#perguntacorona Faço uso de bombinha de asma desde 2010, uso ela 2 vezes por dia. Ela pode mascarar o sintoma de falta de ar do Covid 19?",2020-03-20
marifiora,RT @stevensrehen: Recrutamento de Pós-Graduandos com experiência em Biologia Molecular para força-tarefa COVID-19. Testagem por PCR em parc…,2020-03-20
Elianef63242826,"RT @hoc111: Não entendo a discussão sobre culpa chinesa no COVID-19

Quando as queimadas/desmatamentos acontecem na Amazônia, o Brasil é re…",2020-03-20
JeanL3andro,RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
soratomachado,"RT @ROBOLSOMOROIII: Prendeu o medico que tentou alertar sobre o COVID-19.

Consequência ?

9115 MORTES !
9115 MORTES ! 
9115 MORTES !
9115…",2020-03-20
betweenzouis,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
luliberreiro,RT @rafesla: tem uma cientista pontagrossense chamada rafaela ribeiro estudando sobre a cura do COVID-19 na itália. ela é formada pela UEPG…,2020-03-20
Amandin42672038,RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
369She,"RT @JonathanVicent: (CADASTRO VOLUNTÁRIO #COVID19) 

Atualmente podem se cadastrar: profissionais da saúde, estudantes, psicólogos, fisiote…",2020-03-20
Joeljv2016,Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
sputnik_brasil,"'Não há nenhum problema com a China', diz Bolsonaro após filho culpar chineses pela COVID-19 https://t.co/AReaAELw9P",2020-03-20
opsseokjin,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
wildestneedy,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
ArthurRB10,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
Jogador36597931,@ornellayss Até eu ia sair saindo seu bandido sai daqui  a cara dele assuta mais que o covid 19 🤣🤣🤣🤣🤣,2020-03-20
KsSolados,"Para minimizar a propagação do novo coronavírus, a KS Solados pausará suas atividades a partir do dia 23/03/20. Retornaremos a nossas atividades normais dia 30/03/20. Contamos com a compreensão de todos nesse momento de atenção.

#covid_19 #coronavirus #prevencao #paralisacao https://t.co/PrsQNo1lLl",2020-03-20
blogfilipemota,"Flávio Dino decretou Calamidade Pública e atividades só devem se normalizar após a Semana Santa

O governador tem discutido com o Comitê Estadual de Prevenção e Combate à COVID - 19, criado pelo Decreto… https://t.co/8mc2Q8Z73i",2020-03-20
Transincera1,"RT @folha: Quais são os sintomas do novo coronavírus? Febre, tosse seca, cansaço e dor de garganta podem ser sinais da doença covid-19 (via…",2020-03-20
umaeternapaixa0,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
